id	length
LOC100573606	1020
LOC100573607	2118
LOC100573608	2038.5
LOC100573610	378
LOC100573616	408
LOC100573618	1206
LOC100573619	1506
LOC100573621	1176
LOC100573622	1317
LOC100573623	207
LOC100573625	1965
LOC100573626	414
LOC100573629	546
LOC100573630	948
LOC100573633	1176
LOC100573634	837
LOC100573637	2076
LOC100573638	3803
LOC100573640	501
LOC100573648	801
LOC100573651	1055.4
LOC100573653	516
LOC100573654	351
LOC100573656	507
LOC100573657	1215
LOC100573659	1131
LOC100573660	2844
LOC100573661	2952
LOC100573662	1153.5
LOC100573665	393
LOC100573667	1410
LOC100573672	798
LOC100573673	618
LOC100573675	447
LOC100573676	1059
LOC100573678	2004
LOC100573680	606
LOC100573681	984
LOC100573684	347.5
LOC100573689	474
LOC100573692	2052
LOC100573696	1875
LOC100573697	5565
LOC100573702	399
LOC100573703	2286
LOC100573704	624
LOC100573707	327
LOC100573710	495
LOC100573711	681
LOC100573712	420
LOC100573715	2739
LOC100573718	4176
LOC100573721	1560
LOC100573722	1452
LOC100573723	700.5
LOC100573724	498
LOC100573725	708
LOC100573729	456
LOC100573731	1254
LOC100573734	492
LOC100573735	462
LOC100573736	12179.4782608696
LOC100573741	1105.5
LOC100573742	303
LOC100573744	1311
LOC100573746	855
LOC100573750	771
LOC100573751	474
LOC100573752	1200
LOC100573753	186
LOC100573754	792
LOC100573755	1626
LOC100573756	1119
LOC100573759	648
LOC100573760	405
LOC100573761	639
LOC100573762	1233
LOC100573763	366
LOC100573764	642
LOC100573765	588
LOC100573768	1803
LOC100573769	735
LOC100573770	1506
LOC100573774	843
LOC100573779	1488
LOC100573780	2523
LOC100573782	621
LOC100573784	1134
LOC100573785	843
LOC100573786	504
LOC100573787	654
LOC100573788	384
LOC100573789	336
LOC100573792	789
LOC100573794	1884
LOC100573795	432
LOC100573799	1857
LOC100573802	735
LOC100573803	1143
LOC100573804	895.5
LOC100573808	1815
LOC100573811	1296
LOC100573813	1575
LOC100573814	531
LOC100573815	516
LOC100573817	1083
LOC100573818	1281
LOC100573819	324
LOC100573822	1027.875
LOC100573823	465
LOC100573825	207
LOC100573828	420
LOC100573835	1638
LOC100573836	2781
LOC100573837	885
LOC100573839	423
LOC100573840	2088
LOC100573844	828
LOC100573846	1347
LOC100573847	504
LOC100573848	1878
LOC100573849	654
LOC100573857	631.5
LOC100573858	1926
LOC100573859	1272
LOC100573861	1257
LOC100573864	2211
LOC100573869	1550
LOC100573870	1941
LOC100573871	243
LOC100573873	591
LOC100573874	462
LOC100573877	2157
LOC100573878	1743
LOC100573880	408
LOC100573882	897
LOC100573884	469.5
LOC100573886	381
LOC100573888	867
LOC100573891	657
LOC100573892	468
LOC100573894	1098
LOC100573896	645
LOC100573900	645
LOC100573902	570
LOC100573904	2124
LOC100573905	456
LOC100573906	585
LOC100573907	612
LOC100573908	1206
LOC100573911	465
LOC100573918	702
LOC100573919	1230
LOC100573922	355.5
LOC100573923	504
LOC100573925	1404
LOC100573926	1211
LOC100573929	429
LOC100573930	886.5
LOC100573931	354
LOC100573933	351
LOC100573935	612
LOC100573936	576
LOC100573939	480
LOC100573940	1218
LOC100573943	972
LOC100573944	1749
LOC100573947	1690.5
LOC100573952	1899
LOC100573953	1766
LOC100573954	600
LOC100573959	456
LOC100573964	984
LOC100573965	981
LOC100573967	1782
LOC100573968	946
LOC100573970	2372
LOC100573973	3432
LOC100573975	243
LOC100573976	2784
LOC100573978	474
LOC100573979	444
LOC100573983	183
LOC100573984	2742
LOC100573988	732
LOC100573990	741
LOC100573991	531
LOC100573992	1824
LOC100573994	2508
LOC100573999	1204.5
LOC100574004	891
LOC100574005	234
LOC100574009	1140
LOC100574012	3195
LOC100574013	987
LOC100574014	864
LOC100574016	1104
LOC100574017	513
LOC100574019	459
LOC100574022	825
LOC100574023	1494
LOC100574024	423
LOC100574026	672
LOC100574027	516
LOC100574031	1350
LOC100574033	738
LOC100574035	1734
LOC100574036	654
LOC100574040	411
LOC100574041	546
LOC100574043	303
LOC100574044	372
LOC100574047	255
LOC100574049	952.5
LOC100574050	882
LOC100574052	453
LOC100574054	459
LOC100574055	1773
LOC100574056	1710
LOC100574057	498.6
LOC100574058	354
LOC100574059	1980
LOC100574061	1317
LOC100574062	2442
LOC100574063	1539
LOC100574064	3159
LOC100574065	336
LOC100574067	753
LOC100574068	546
LOC100574069	2325
LOC100574070	414
LOC100574072	636
LOC100574074	336
LOC100574081	2274
LOC100574082	363
LOC100574083	1047
LOC100574084	1131
LOC100574087	471
LOC100574090	1491
LOC100574091	348
LOC100574092	654
LOC100574093	843
LOC100574094	1253
LOC100574096	927
LOC100574097	825
LOC100574099	1224
LOC100574100	783
LOC100574101	930
LOC100574104	1104
LOC100574105	1524
LOC100574109	759
LOC100574112	315
LOC100574113	321
LOC100574115	789
LOC100574116	1431
LOC100574117	1377
LOC100574120	1332
LOC100574123	1260
LOC100574124	609
LOC100574132	354
LOC100574134	651
LOC100574136	618
LOC100574137	843
LOC100574139	822
LOC100574142	303
LOC100574146	1419
LOC100574148	2817
LOC100574152	495
LOC100574153	507
LOC100574155	4689
LOC100574156	1188
LOC100574157	684
LOC100574159	777
LOC100574162	1084.5
LOC100574163	750
LOC100574164	1626
LOC100574165	747
LOC100574166	1779
LOC100574168	858
LOC100574169	1778
LOC100574172	1197
LOC100574175	400.5
LOC100574178	864
LOC100574181	309
LOC100574183	1239
LOC100574184	711
LOC100574186	2172
LOC100574194	421.5
LOC100574199	1354.5
LOC100574202	390
LOC100574205	424.5
LOC100574206	300
LOC100574207	351
LOC100574208	2574
LOC100574211	1000.5
LOC100574212	2076
LOC100574215	615
LOC100574219	405
LOC100574225	723
LOC100574228	1194
LOC100574229	1119
LOC100574230	1706.25
LOC100574232	1071
LOC100574233	345
LOC100574234	450
LOC100574236	1176
LOC100574239	918
LOC100574240	591
LOC100574243	1308
LOC100574244	552
LOC100574245	336
LOC100574248	1755
LOC100574253	1401
LOC100574254	582
LOC100574255	789
LOC100574257	779
LOC100574260	1338
LOC100574263	663
LOC100574264	1512
LOC100574266	750
LOC100574268	396
LOC100574271	336
LOC100574272	348
LOC100574274	768
LOC100574275	897
LOC100574276	504
LOC100574277	1098
LOC100574278	723
LOC100574279	906
LOC100574282	411
LOC100574284	1027.5
LOC100574288	513
LOC100574290	390
LOC100574293	10326
LOC100574296	405
LOC100574300	870
LOC100574301	1689
LOC100574302	1761
LOC100574305	1125
LOC100574307	1119
LOC100574308	1158
LOC100574312	537
LOC100574316	2208
LOC100574317	1281
LOC100574318	945
LOC100574319	270
LOC100574322	459
LOC100574323	1266
LOC100574324	369
LOC100574325	1104
LOC100574328	621
LOC100574329	193.5
LOC100574330	594
LOC100574331	837
LOC100574332	819
LOC100574333	517.5
LOC100574337	1795.5
LOC100574339	1287
LOC100574342	652.5
LOC100574343	1869
LOC100574345	1573.5
LOC100574346	342
LOC100574349	810
LOC100574352	636
LOC100574357	1209
LOC100574358	963
LOC100574361	1123.5
LOC100574362	1272.75
LOC100574363	1224
LOC100574364	1380
LOC100574365	1389
LOC100574372	459
LOC100574374	1494
LOC100574377	378
LOC100574379	714
LOC100574382	1924.5
LOC100574384	501
LOC100574385	1191
LOC100574388	1203
LOC100574389	318
LOC100574392	2115
LOC100574393	1323
LOC100574394	609
LOC100574395	318
LOC100574398	1443
LOC100574399	522
LOC100574400	2288.25
LOC100574402	705
LOC100574403	234
LOC100574404	1347
LOC100574406	2301
LOC100574407	2541
LOC100574412	876
LOC100574413	699
LOC100574414	945
LOC100574419	384
LOC100574422	996
LOC100574423	966
LOC100574424	522
LOC100574425	1795.8
LOC100574426	280.5
LOC100574427	1638
LOC100574428	597
LOC100574429	528
LOC100574434	921
LOC100574436	870
LOC100574437	2184.85714285714
LOC100574439	1440
LOC100574441	4332
LOC100574444	1527
LOC100574445	1824
LOC100574446	348
LOC100574449	2007
LOC100574450	1299
LOC100574453	1047
LOC100574455	1446
LOC100574457	1860
LOC100574459	810
LOC100574460	774
LOC100574462	763
LOC100574469	618
LOC100574470	555
LOC100574471	304.5
LOC100574472	825
LOC100574473	267
LOC100574475	570
LOC100574480	834
LOC100574482	318
LOC100574483	615
LOC100574484	1894
LOC100574489	2160
LOC100574493	2685
LOC100574497	651
LOC100574499	1959
LOC100574500	1089
LOC100574502	849
LOC100574503	2886
LOC100574504	639
LOC100574505	594
LOC100574506	2130
LOC100574507	2683.28571428571
LOC100574510	630
LOC100574511	1890
LOC100574513	1737
LOC100574515	462
LOC100574517	534
LOC100574525	1482
LOC100574530	681.75
LOC100574532	1164
LOC100574536	660
LOC100574537	573
LOC100574538	912
LOC100574540	474
LOC100574541	1416
LOC100574542	2631
LOC100574547	474
LOC100574548	750
LOC100574549	633
LOC100574550	792
LOC100574551	450
LOC100574553	807
LOC100574555	1446
LOC100574558	618
LOC100574559	423
LOC100574563	1095
LOC100574565	2496
LOC100574566	522
LOC100574567	843
LOC100574568	726
LOC100574569	618
LOC100574573	513
LOC100574576	387
LOC100574577	1188
LOC100574578	399
LOC100574580	2976
LOC100574582	588
LOC100574585	456
LOC100574587	1452
LOC100574588	495
LOC100574589	912.75
LOC100574593	2553
LOC100574594	1068
LOC100574596	462
LOC100574598	1428.85714285714
LOC100574599	573
LOC100574601	174
LOC100574604	504
LOC100574606	1455
LOC100574608	567
LOC100574613	1737
LOC100574615	555
LOC100574618	474
LOC100574620	861
LOC100574622	1224
LOC100574624	1452
LOC100574626	1008
LOC100574627	540
LOC100574628	339
LOC100574629	765
LOC100574630	1287
LOC100574631	1533
LOC100574636	537
LOC100574641	498
LOC100574642	1809
LOC100574645	1812
LOC100574647	1452
LOC100574649	1236
LOC100574652	1896
LOC100574654	2196
LOC100574655	1939.5
LOC100574657	1108.5
LOC100574661	564
LOC100574662	207
LOC100574663	1128
LOC100574666	273
LOC100574667	3186
LOC100574670	1399.5
LOC100574673	1008
LOC100574674	3480
LOC100574677	1884
LOC100574679	493.5
LOC100574680	249
LOC100574684	318
LOC100574685	762
LOC100574689	378
LOC100574690	1116
LOC100574692	525
LOC100574694	318
LOC100574700	615
LOC100574703	750
LOC100574705	606
LOC100574706	390
LOC100574708	660
LOC100574710	1050
LOC100574712	1240.5
LOC100574713	2121.5
LOC100574715	1072.5
LOC100574717	807
LOC100574718	882
LOC100574719	1113
LOC100574720	399
LOC100574721	2715
LOC100574723	1263
LOC100574724	1044
LOC100574725	801
LOC100574727	1443
LOC100574728	387
LOC100574730	903
LOC100574732	1164
LOC100574733	1218
LOC100574734	609
LOC100574740	378
LOC100574745	1188
LOC100574746	841.5
LOC100574747	432
LOC100574750	1131
LOC100574753	1488.42857142857
LOC100574754	639
LOC100574756	634.8
LOC100574758	621
LOC100574764	2364
LOC100574765	1992
LOC100574766	345
LOC100574767	1116
LOC100574771	363
LOC100574774	1029
LOC100574775	522
LOC100574778	774
LOC100574780	1359
LOC100574781	2913
LOC100574783	1263
LOC100574784	855
LOC100574786	375.428571428571
LOC100574788	372
LOC100574792	1206
LOC100574794	1779
LOC100574797	927
LOC100574800	915
LOC100574802	699
LOC100574804	2097
LOC100574805	648
LOC100574807	1071
LOC100574808	313.5
LOC100574809	789
LOC100574811	456
LOC100574813	813
LOC100574815	360
LOC100574816	306
LOC100574818	213
LOC100574819	318
LOC100574821	1393
LOC100574822	1671
LOC100574823	5061
LOC100574825	414
LOC100574826	1074
LOC100574828	1131
LOC100574832	576
LOC100574833	2166
LOC100574834	1752
LOC100574836	570
LOC100574840	354
LOC100574843	1062
LOC100574844	255
LOC100574848	1563
LOC100574851	816
LOC100574853	1086
LOC100574854	3709.66666666667
LOC100574855	627
LOC100574856	1625
LOC100574857	414
LOC100574859	783
LOC100574863	4419
LOC100574867	357
LOC100574868	1161
LOC100574871	942
LOC100574872	1158
LOC100574876	1395
LOC100574878	1275
LOC100574879	1431
LOC100574880	741
LOC100574881	2649
LOC100574882	865.5
LOC100574883	1011
LOC100574885	891
LOC100574888	798
LOC100574889	1092
LOC100574890	750.6
LOC100574891	615
LOC100574893	1114.5
LOC100574894	831
LOC100574895	3825
LOC100574896	771
LOC100574897	390
LOC100574899	2454
LOC100574903	2895
LOC100574905	2001
LOC100574906	1587
LOC100574908	1203.75
LOC100574911	324
LOC100574913	1530
LOC100574914	1797
LOC100574916	858
LOC100574918	1836
LOC100574920	1668
LOC100574922	386
LOC100574923	1269
LOC100574924	1731
LOC100574926	723
LOC100574928	636
LOC100574930	450
LOC100574931	1650
LOC100574933	1576
LOC100574935	1023
LOC100574936	582
LOC100574937	1491
LOC100574939	1128
LOC100574940	855
LOC100574941	1496.4
LOC100574942	1116
LOC100574943	929
LOC100574946	1026
LOC100574950	549
LOC100574951	483
LOC100574952	1167
LOC100574955	366
LOC100574956	669
LOC100574958	243
LOC100574960	1002
LOC100574961	978
LOC100574964	1800
LOC100574966	448.5
LOC100574967	2694
LOC100574971	936
LOC100574972	615
LOC100574973	519
LOC100574977	1845
LOC100574978	717
LOC100574979	2916
LOC100574980	1287
LOC100574981	399
LOC100574984	1805
LOC100574985	387
LOC100574986	4866.85714285714
LOC100574987	4981.5
LOC100574989	1143
LOC100574996	981
LOC100574997	828
LOC100575001	897
LOC100575002	1908
LOC100575005	1224
LOC100575006	3213
LOC100575011	1557
LOC100575012	1023
LOC100575013	345
LOC100575014	720
LOC100575015	1404
LOC100575020	405
LOC100575021	1245
LOC100575022	2331
LOC100575024	1146
LOC100575025	474
LOC100575026	1143
LOC100575029	1051.5
LOC100575033	753
LOC100575034	411
LOC100575035	1222
LOC100575036	2343
LOC100575039	618
LOC100575042	1851
LOC100575043	2814
LOC100575044	1362
LOC100575045	576
LOC100575047	774
LOC100575051	642
LOC100575052	627
LOC100575053	2367
LOC100575054	582
LOC100575055	1554
LOC100575056	4893
LOC100575057	975
LOC100575061	339
LOC100575063	280.5
LOC100575065	360
LOC100575066	664.5
LOC100575072	267
LOC100575073	594
LOC100575076	537
LOC100575079	501
LOC100575081	783
LOC100575082	912
LOC100575083	213
LOC100575086	3166.5
LOC100575087	456
LOC100575088	961.5
LOC100575090	711
LOC100575092	885
LOC100575094	595.333333333333
LOC100575095	357
LOC100575098	822
LOC100575099	1085
LOC100575100	1437
LOC100575102	438
LOC100575107	400.5
LOC100575108	954
LOC100575109	297
LOC100575111	3387
LOC100575112	948
LOC100575119	2031
LOC100575122	789
LOC100575123	459
LOC100575125	1485
LOC100575126	1248
LOC100575129	328
LOC100575130	1158
LOC100575135	483
LOC100575136	315
LOC100575137	369
LOC100575140	795
LOC100575142	631
LOC100575143	2211
LOC100575146	3660
LOC100575147	1437
LOC100575149	2067
LOC100575157	444
LOC100575159	801
LOC100575161	222
LOC100575164	1908
LOC100575166	2217
LOC100575167	1554
LOC100575168	2058
LOC100575169	1551
LOC100575170	1068
LOC100575172	306
LOC100575173	2130
LOC100575174	636
LOC100575177	795
LOC100575178	1050
LOC100575181	1257
LOC100575183	5783.85714285714
LOC100575184	1132.5
LOC100575185	717
LOC100575186	1977
LOC100575190	2601
LOC100575191	2171.25
LOC100575193	939
LOC100575195	4915.5
LOC100575196	808.5
LOC100575199	1719
LOC100575200	1044
LOC100575202	3135
LOC100575203	1224
LOC100575204	1467
LOC100575208	1482
LOC100575209	369
LOC100575213	888
LOC100575214	1107
LOC100575219	672
LOC100575220	1991.25
LOC100575222	609
LOC100575224	1224
LOC100575225	1224
LOC100575227	1113
LOC100575228	426
LOC100575230	3523
LOC100575231	1128
LOC100575233	600
LOC100575234	1248
LOC100575236	1890
LOC100575239	606
LOC100575241	465
LOC100575242	738
LOC100575244	696
LOC100575245	1095
LOC100575246	5422.5
LOC100575247	303
LOC100575248	819
LOC100575249	1653
LOC100575250	2097
LOC100575252	597
LOC100575253	201
LOC100575254	417
LOC100575255	795
LOC100575258	1395
LOC100575262	984
LOC100575264	1158
LOC100575265	4806
LOC100575266	480
LOC100575268	258
LOC100575271	762
LOC100575272	1008
LOC100575276	2607
LOC100575277	4518.75
LOC100575278	2109
LOC100575279	4209
LOC100575281	624
LOC100575282	504
LOC100575286	306
LOC100575288	1048.5
LOC100575291	690
LOC100575292	648
LOC100575294	471
LOC100575296	615
LOC100575301	1630.5
LOC100575302	507
LOC100575304	567
LOC100575305	1773
LOC100575307	1167
LOC100575308	486
LOC100575309	1896
LOC100575312	1620
LOC100575313	426
LOC100575314	1437
LOC100575315	1590
LOC100575317	657
LOC100575319	852
LOC100575322	420
LOC100575323	1611
LOC100575324	2572
LOC100575328	543
LOC100575330	303
LOC100575331	1554
LOC100575334	1521
LOC100575335	2142
LOC100575340	1179
LOC100575341	507
LOC100575342	2259
LOC100575343	1122.75
LOC100575344	1257
LOC100575346	897
LOC100575348	1092
LOC100575349	1158
LOC100575351	597
LOC100575353	303
LOC100575357	1701
LOC100575358	1800
LOC100575359	1002
LOC100575361	372
LOC100575362	417
LOC100575365	867
LOC100575367	462
LOC100575369	1327.5
LOC100575370	2885.625
LOC100575373	993
LOC100575374	597
LOC100575375	1131
LOC100575376	2256
LOC100575377	702
LOC100575378	2367
LOC100575381	2199
LOC100575382	273
LOC100575385	1578
LOC100575388	411
LOC100575389	423
LOC100575394	3054
LOC100575399	4515
LOC100575400	372
LOC100575402	1470
LOC100575408	2238
LOC100575409	1873.5
LOC100575410	1170
LOC100575411	447
LOC100575412	1380
LOC100575413	321
LOC100575414	372
LOC100575419	888
LOC100575421	1605
LOC100575424	1887
LOC100575426	765
LOC100575429	693
LOC100575430	885
LOC100575431	687
LOC100575433	1002
LOC100575435	1529
LOC100575436	492
LOC100575440	1311
LOC100575441	441
LOC100575442	885
LOC100575445	7149
LOC100575446	480
LOC100575451	393
LOC100575452	900
LOC100575453	1404
LOC100575454	1152
LOC100575455	1083
LOC100575457	1314
LOC100575459	5997.6
LOC100575463	465
LOC100575471	678
LOC100575472	540
LOC100575475	1488
LOC100575477	2220
LOC100575481	2262
LOC100575484	1320
LOC100575488	331.5
LOC100575489	1878
LOC100575491	693
LOC100575492	540
LOC100575494	729
LOC100575495	678
LOC100575496	1498
LOC100575498	816
LOC100575499	723
LOC100575502	421.5
LOC100575504	978
LOC100575507	804
LOC100575509	3525
LOC100575510	504
LOC100575513	1749
LOC100575517	447
LOC100575519	1245
LOC100575526	1134
LOC100575530	1422
LOC100575532	1506
LOC100575538	423
LOC100575539	927
LOC100575540	1614
LOC100575543	657
LOC100575545	276
LOC100575548	297
LOC100575549	879
LOC100575553	342
LOC100575556	903
LOC100575557	1095
LOC100575559	903
LOC100575560	1416
LOC100575562	864
LOC100575565	1884
LOC100575568	426
LOC100575569	1320
LOC100575571	2067
LOC100575574	1797
LOC100575576	759
LOC100575578	1180
LOC100575579	813
LOC100575580	462
LOC100575585	1821
LOC100575586	5064
LOC100575587	1491
LOC100575588	504
LOC100575590	1800
LOC100575591	360
LOC100575592	1245
LOC100575593	2895
LOC100575596	606
LOC100575597	750
LOC100575598	717
LOC100575599	3594
LOC100575600	1575
LOC100575607	468
LOC100575608	1311
LOC100575610	1116
LOC100575611	783
LOC100575618	1275
LOC100575620	4005
LOC100575623	2283
LOC100575625	822
LOC100575626	1103
LOC100575629	441
LOC100575630	1230
LOC100575633	819
LOC100575637	615
LOC100575638	867
LOC100575640	600
LOC100575642	351
LOC100575643	336
LOC100575644	507
LOC100575645	987
LOC100575648	792
LOC100575650	2091
LOC100575651	699
LOC100575654	1521
LOC100575655	267
LOC100575659	375
LOC100575670	2730
LOC100575674	1275
LOC100575675	504
LOC100575676	252
LOC100575678	1047
LOC100575679	423
LOC100575680	811
LOC100575681	1605
LOC100575684	930
LOC100575685	711
LOC100575686	925.5
LOC100575688	303
LOC100575692	657
LOC100575693	606
LOC100575695	1284
LOC100575696	1498.71428571429
LOC100575697	456
LOC100575698	777
LOC100575699	1360
LOC100575701	480
LOC100575702	462
LOC100575704	531
LOC100575711	549
LOC100575712	687
LOC100575713	408
LOC100575714	462
LOC100575715	747
LOC100575717	408
LOC100575718	1770
LOC100575720	468
LOC100575722	1995
LOC100575723	1272
LOC100575724	999
LOC100575726	333
LOC100575728	579
LOC100575729	1161.5
LOC100575730	651
LOC100575733	4722
LOC100575735	483
LOC100575738	1974
LOC100575741	354
LOC100575743	705
LOC100575745	615
LOC100575747	3252
LOC100575750	714
LOC100575753	1491
LOC100575754	622.5
LOC100575756	1155
LOC100575758	861
LOC100575759	1020
LOC100575760	1018.5
LOC100575761	942
LOC100575762	378
LOC100575765	1215.75
LOC100575766	567
LOC100575771	828
LOC100575779	522
LOC100575782	1515
LOC100575786	2151
LOC100575788	867
LOC100575791	444
LOC100575792	345
LOC100575793	855
LOC100575794	567
LOC100575798	310.5
LOC100575803	441
LOC100575808	1584
LOC100575809	357
LOC100575811	534
LOC100575812	687
LOC100575814	2224.5
LOC100575815	498
LOC100575819	942
LOC100575820	5754
